dt_iso,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,snow_1h,clouds_all,leftovers
2020-02-13 22:00:00,257.09,1020,75,2,10,0,0,90,0
2020-02-13 23:00:00,258.27,1021,73,1.64,7,0,0,18,0
2020-02-14 0:00:00,257.74,1021,70,2,20,0,0,40,0
2020-02-14 1:00:00,258.42,1021,70,2,20,0,0,40,0
2020-02-14 2:00:00,264.79,1021,56,0.29,70,0,0,42,0
2020-02-14 3:00:00,264.11,1020,59,1,230,0,0,36,0
2020-02-14 4:00:00,264.15,1020,59,1,230,0,0,46,0
2020-02-14 5:00:00,266.45,1020,47,1.66,193,0,0,75,0
2020-02-14 6:00:00,265.71,1020,53,2,200,0,0,95,0
2020-02-14 7:00:00,265.9,1020,53,2,200,0,0,33,0
2020-02-14 8:00:00,263.08,1020,64,2.18,178,0,0,4,0
2020-02-14 9:00:00,261.55,1020,68,0,0,0,0,1,0
2020-02-14 10:00:00,258.47,1020,68,0,0,0,0,6,0
2020-02-14 11:00:00,259.03,1020,74,1.18,167,0,0,36,0
2020-02-14 12:00:00,259.58,1020,77,0,0,0,0,40,0
2020-02-14 13:00:00,259.12,1020,77,0,0,0,0,40,0
2020-02-14 14:00:00,258.52,1020,77,1.31,325,0,0,80,0
2020-02-14 15:00:00,257.9,1020,80,0,0,0,0,40,0
2020-02-14 16:00:00,258.36,1020,80,0,0,0,0,40,0
2020-02-14 17:00:00,258.83,1021,62,1.15,315,0,0,69,0
2020-02-14 18:00:00,256.97,1020,84,0,0,0,0,48,0
2020-02-14 19:00:00,256.25,1020,84,0,0,0,0,73,0
2020-02-14 20:00:00,256.04,1021,60,1.2,324,0,0,79,0
2020-02-14 21:00:00,253.6,1021,81,1,230,0,0,20,0
2020-02-14 22:00:00,256.6,1021,81,1,230,0,0,20,0
2020-02-14 23:00:00,258.17,1022,71,0.52,217,0,0,32,0
2020-02-15 0:00:00,257.53,1023,80,0,0,0,0,40,0
2020-02-15 1:00:00,257.81,1023,80,0,0,0,0,40,0
2020-02-15 2:00:00,263.08,1023,51,0.68,189,0,0,2,0
2020-02-15 3:00:00,262.24,1023,61,2,180,0,0,40,0
2020-02-15 4:00:00,262.1,1023,61,2,180,0,0,40,0
2020-02-15 5:00:00,264.15,1023,41,0.76,344,0,0,64,0
2020-02-15 6:00:00,263.47,1023,44,2,190,0,0,40,0
2020-02-15 7:00:00,263.36,1023,44,2,190,0,0,40,0
2020-02-15 8:00:00,259.27,1025,64,1.31,90,0,0,46,0
2020-02-15 9:00:00,257.79,1026,60,0,0,0,0,40,0
2020-02-15 10:00:00,255.3,1026,60,0,0,0,0,40,0
2020-02-15 11:00:00,256.04,1027,72,1.22,48,0,0,36,0
2020-02-15 12:00:00,255.8,1027,75,1,300,0,0,40,0
2020-02-15 13:00:00,255.63,1027,75,1,300,0,0,40,0
2020-02-15 14:00:00,253.4,1027,77,1.84,28,0,0,0,0
2020-02-15 15:00:00,252.61,1028,77,1,50,0,0,0,0
2020-02-15 16:00:00,252.27,1028,77,1,50,0,0,0,0
2020-02-15 17:00:00,251.38,1029,78,1.42,360,0,0,20,0
2020-02-15 18:00:00,249.81,1029,79,0,0,0,0,18,0
2020-02-15 19:00:00,249.9,1029,79,0,0,0,0,20,0
2020-02-15 20:00:00,249.52,1029,81,2.17,13,0,0,0,0
2020-02-15 21:00:00,247.9,1029,76,0,0,0,0,0,0
2020-02-15 22:00:00,251.6,1029,76,0,0,0,0,48,0
2020-02-15 23:00:00,252.45,1030,75,1.56,33,0,0,45,0
2020-02-16 0:00:00,252.39,1031,67,1,160,0,0,47,0
2020-02-16 1:00:00,251.57,1031,67,1,160,0,0,0,0
2020-02-16 2:00:00,260,1030,48,1.86,32,0,0,0,0
2020-02-16 3:00:00,260.29,1029,37,4,360,0,0,0,0
2020-02-16 4:00:00,260.28,1029,37,4,360,0,0,0,0
2020-02-16 5:00:00,263.01,1028,43,2.89,32,0,0,0,0
2020-02-16 6:00:00,262.82,1028,34,4,30,0,0,0,0
2020-02-16 7:00:00,262.86,1028,34,4,30,0,0,0,0
2020-02-16 8:00:00,258.31,1027,60,2.57,42,0,0,0,0
2020-02-16 9:00:00,258.12,1027,41,2,40,0,0,0,0
2020-02-16 10:00:00,255.12,1027,41,2,40,0,0,0,0
2020-02-16 11:00:00,254.64,1027,73,3.08,23,0,0,0,0
2020-02-16 12:00:00,255.26,1027,49,2,30,0,0,0,0
2020-02-16 13:00:00,255.91,1027,49,2,30,0,0,0,0
2020-02-16 14:00:00,254.54,1025,72,3.55,16,0,0,0,0
2020-02-16 15:00:00,254.5,1025,58,1,40,0,0,0,0
2020-02-16 16:00:00,254.68,1025,58,1,40,0,0,0,0
2020-02-16 17:00:00,253.84,1023,71,4,14,0,0,0,0
2020-02-16 18:00:00,253.78,1024,62,1,60,0,0,0,0
2020-02-16 19:00:00,253.92,1024,62,1,60,0,0,0,0
2020-02-16 20:00:00,254.24,1022,69,4.31,15,0,0,0,0
2020-02-16 21:00:00,253.97,1022,61,2,30,0,0,0,0
2020-02-16 22:00:00,256.41,1022,61,2,30,0,0,0,0
2020-02-16 23:00:00,257.87,1021,66,4.33,18,0,0,0,0
2020-02-17 0:00:00,256.08,1021,57,3,50,0,0,20,0
2020-02-17 1:00:00,256.22,1021,57,3,50,0,0,20,0
2020-02-17 2:00:00,263.48,1019,52,4.57,19,0,0,0,0
2020-02-17 3:00:00,263.01,1019,40,5,20,0,0,20,0
2020-02-17 4:00:00,263.07,1019,40,5,20,0,0,20,0
2020-02-17 5:00:00,266.19,1017,48,4.89,17,0,0,4,0
2020-02-17 6:00:00,265.81,1017,35,6,20,0,0,8,0
2020-02-17 7:00:00,265.94,1017,35,6,20,0,0,5,0
2020-02-17 8:00:00,263.23,1017,57,4.43,13,0,0,0,0
2020-02-17 9:00:00,262.93,1017,39,2,10,0,0,0,0
2020-02-17 10:00:00,260.41,1017,39,2,10,0,0,1,0
2020-02-17 11:00:00,260.8,1017,69,4.68,5,0,0,1,0
2020-02-17 12:00:00,260.83,1017,39,3,20,0,0,0,0
2020-02-17 13:00:00,261.15,1017,39,3,20,0,0,0,0
2020-02-17 14:00:00,259.44,1016,65,4.64,3,0,0,0,0
2020-02-17 15:00:00,258.8,1017,41,2,30,0,0,0,0
2020-02-17 16:00:00,258.82,1017,41,2,30,0,0,0,0
2020-02-17 17:00:00,257.22,1017,68,4.22,5,0,0,0,0
2020-02-17 18:00:00,257.49,1017,43,2,30,0,0,0,0
2020-02-17 19:00:00,257.18,1017,43,2,30,0,0,0,0
2020-02-17 20:00:00,256.12,1016,68,3.96,9,0,0,0,0
2020-02-17 21:00:00,256.2,1017,55,2,50,0,0,0,0
2020-02-17 22:00:00,258.26,1017,55,2,50,0,0,0,0
2020-02-17 23:00:00,259.35,1017,62,3.75,12,0,0,0,0
2020-02-18 0:00:00,258.52,1017,47,4,40,0,0,0,0
2020-02-18 1:00:00,258.04,1017,47,4,40,0,0,0,0
2020-02-18 2:00:00,264.72,1017,46,3.62,14,0,0,0,0
2020-02-18 3:00:00,264.2,1016,39,4,20,0,0,0,0
2020-02-18 4:00:00,264.32,1016,39,4,20,0,0,0,0
2020-02-18 5:00:00,266.88,1016,42,2.9,11,0,0,0,0
2020-02-18 6:00:00,266.48,1015,32,3,20,0,0,0,0
2020-02-18 7:00:00,266.06,1015,32,3,20,0,0,0,0
2020-02-18 8:00:00,262.16,1017,60,1.51,36,0,0,0,0
2020-02-18 9:00:00,262.28,1016,39,2,30,0,0,0,0
2020-02-18 10:00:00,257.21,1016,39,2,30,0,0,0,0
2020-02-18 11:00:00,257.45,1018,74,1.89,358,0,0,0,0
2020-02-18 12:00:00,256.71,1018,66,1,360,0,0,0,0
2020-02-18 13:00:00,257.42,1018,66,1,360,0,0,0,0
2020-02-18 14:00:00,255.08,1019,78,0.71,287,0,0,0,0
2020-02-18 15:00:00,254.14,1018,77,0,0,0,0,0,0
2020-02-18 16:00:00,253.86,1018,77,0,0,0,0,0,0
2020-02-18 17:00:00,252.91,1019,83,1,212,0,0,29,0
2020-02-18 18:00:00,251.85,1020,78,0,0,0,0,29,0
2020-02-18 19:00:00,251.4,1020,78,0,0,0,0,28,0
2020-02-18 20:00:00,251.35,1020,84,1.24,151,0,0,49,0
2020-02-18 21:00:00,250.98,1021,78,0,0,0,0,47,0
2020-02-18 22:00:00,252.85,1021,78,0,0,0,0,74,0
2020-02-18 23:00:00,254.2,1021,79,1.09,130,0,0,77,0
2020-02-19 0:00:00,253.42,1022,76,0,0,0,0,20,0
2020-02-19 1:00:00,254.81,1022,76,0,0,0,0,20,0
2020-02-19 2:00:00,262.35,1021,61,0.82,151,0,0,64,0
2020-02-19 3:00:00,262.17,1021,58,1,240,0,0,20,0
2020-02-19 4:00:00,262.27,1021,58,1,240,0,0,20,0
2020-02-19 5:00:00,265.39,1020,56,1.51,183,0,0,75,0
2020-02-19 6:00:00,265.05,1020,54,1,190,0,0,20,0
2020-02-19 7:00:00,264.71,1020,54,1,190,0,0,20,0
2020-02-19 8:00:00,262.01,1021,66,1.97,165,0,0,75,0
2020-02-19 9:00:00,261.1,1021,75,0,0,0,0,20,0
2020-02-19 10:00:00,257.04,1021,75,0,0,0,0,20,0
2020-02-19 11:00:00,257.52,1022,81,1.59,183,0,0,90,0
2020-02-19 12:00:00,256.52,1022,83,0,0,0,0,95,0
2020-02-19 13:00:00,256.6,1022,83,0,0,0,0,87,0
2020-02-19 14:00:00,256.49,1022,84,1.36,179,0,0,90,0
2020-02-19 15:00:00,256.23,1022,83,0,0,0,0,93,0
2020-02-19 16:00:00,256.76,1022,83,0,0,0,0,90,0
2020-02-19 17:00:00,256.04,1022,86,0.96,162,0,0,93,0
2020-02-19 18:00:00,256.35,1023,84,1,50,0,0,40,0
2020-02-19 19:00:00,256.19,1023,84,1,50,0,0,40,0
2020-02-19 20:00:00,256.19,1023,88,0.69,55,0,0,92,0
2020-02-19 21:00:00,255.83,1024,81,1,30,0,0,75,0
2020-02-19 22:00:00,258.72,1024,81,1,30,0,0,75,0
2020-02-19 23:00:00,259,1024,77,0.87,32,0,0.12,99,0.12
2020-02-20 0:00:00,258.14,1024,80,0,0,0,0.11,40,0.11
2020-02-20 1:00:00,257.82,1024,80,0,0,0,0,40,0
2020-02-20 2:00:00,263.91,1025,67,0.34,193,0,0,99,0
2020-02-20 3:00:00,263.55,1025,72,1,200,0,0,90,0
2020-02-20 4:00:00,263.72,1025,72,1,200,0,0,90,0
2020-02-20 5:00:00,265,1025,64,0.71,213,0,0,100,0
2020-02-20 6:00:00,264.85,1025,76,2,190,0,0,90,0
2020-02-20 7:00:00,264.98,1025,76,2,190,0,0,90,0
2020-02-20 8:00:00,262.75,1026,76,1.53,203,0,0,99,0
2020-02-20 9:00:00,262.03,1027,82,1,150,0,0,40,0
2020-02-20 10:00:00,259.17,1027,82,1,150,0,0,40,0
2020-02-20 11:00:00,258.95,1028,81,1.29,199,0,0,84,0
2020-02-20 12:00:00,258.54,1028,85,0,0,0,0,82,0
2020-02-20 13:00:00,259.14,1028,85,0,0,0,0,84,0
2020-02-20 14:00:00,257.02,1028,81,1.19,164,0,0,77,0
2020-02-20 15:00:00,256.56,1028,82,0,0,0,0,90,0
2020-02-20 16:00:00,256.74,1028,82,0,0,0,0,90,0
2020-02-20 17:00:00,255.15,1029,85,1.53,161,0,0,87,0
2020-02-20 18:00:00,254.36,1029,81,0,0,0,0,90,0
2020-02-20 19:00:00,254.32,1029,81,0,0,0,0,90,0
2020-02-20 20:00:00,252.69,1030,86,2.13,186,0,0,56,0
2020-02-20 21:00:00,251.34,1030,79,0,0,0,0,40,0
2020-02-20 22:00:00,255.89,1030,79,0,0,0,0,40,0
2020-02-20 23:00:00,257.2,1031,79,2.89,187,0,0,41,0
2020-02-21 0:00:00,256.25,1032,80,0,0,0,0,29,0
2020-02-21 1:00:00,256.89,1032,80,0,0,0,0,8,0
2020-02-21 2:00:00,263.29,1031,63,3.48,195,0,0,16,0
2020-02-21 3:00:00,262.36,1030,65,4,170,0,0,2,0
2020-02-21 4:00:00,262.05,1030,65,4,170,0,0,0,0
2020-02-21 5:00:00,265.01,1030,57,3.94,197,0,0,0,0
2020-02-21 6:00:00,264.54,1029,59,4,170,0,0,0,0
2020-02-21 7:00:00,264.62,1029,59,4,170,0,0,4,0
2020-02-21 8:00:00,261.48,1029,70,3.81,199,0,0,0,0
2020-02-21 9:00:00,261.32,1028,63,3,160,0,0,1,0
2020-02-21 10:00:00,258.36,1028,63,3,160,0,0,4,0
2020-02-21 11:00:00,258.06,1029,79,3.75,197,0,0,2,0
2020-02-21 12:00:00,258.21,1027,67,3,170,0,0,1,0
2020-02-21 13:00:00,258.43,1027,67,3,170,0,0,4,0
2020-02-21 14:00:00,255.92,1027,79,3.19,190,0,0,4,0
2020-02-21 15:00:00,256.28,1026,76,3,260,0,0,49,0
2020-02-21 16:00:00,256.28,1026,76,3,260,0,0,84,0
2020-02-21 17:00:00,254.97,1026,79,2.6,178,0,0,96,0
2020-02-21 18:00:00,254.88,1024,83,2,210,0,0,97,0
2020-02-21 19:00:00,254.56,1024,83,2,210,0,0,98,0
2020-02-21 20:00:00,252.4,1023,80,1.48,164,0,0,97,0
2020-02-21 21:00:00,251.01,1022,77,0,0,0,0,98,0
2020-02-21 22:00:00,254.59,1022,77,0,0,0,0,100,0
2020-02-21 23:00:00,255.07,1020,79,1.16,84,0,0,100,0
2020-02-22 0:00:00,256.24,1020,69,1,40,0,0,40,0
2020-02-22 1:00:00,256.96,1020,69,1,40,0,0,40,0
2020-02-22 2:00:00,263.04,1018,55,0.95,31,0,0,100,0
2020-02-22 3:00:00,263.23,1017,58,1,230,0,0,20,0
2020-02-22 4:00:00,263.21,1017,58,1,230,0,0,20,0
2020-02-22 5:00:00,267.68,1014,41,1.82,40,0,0,99,0
2020-02-22 6:00:00,267.37,1013,37,1,30,0,0,90,0
2020-02-22 7:00:00,267.1,1013,37,1,30,0,0,90,0
2020-02-22 8:00:00,263.25,1011,58,2.44,27,0,0,98,0
2020-02-22 9:00:00,262.63,1011,45,2,340,0,0,90,0
2020-02-22 10:00:00,260.03,1011,45,2,340,0,0,90,0
2020-02-22 11:00:00,260.35,1010,68,3.55,6,0,0,100,0
2020-02-22 12:00:00,259.7,1010,66,0,0,0,0,40,0
2020-02-22 13:00:00,260.2,1010,66,0,0,0,0,40,0
2020-02-22 14:00:00,261.36,1009,65,4.41,7,0,0,100,0
2020-02-22 15:00:00,260.31,1009,56,2,20,0,0,40,0
2020-02-22 16:00:00,260.46,1009,56,2,20,0,0,40,0
2020-02-22 17:00:00,259.93,1009,68,4.86,4,0,0,83,0
2020-02-22 18:00:00,259.18,1009,61,2,50,0,0,40,0
2020-02-22 19:00:00,259.11,1009,61,2,50,0,0,40,0
2020-02-22 20:00:00,258.69,1009,66,4.47,8,0,0,57,0
2020-02-22 21:00:00,258.16,1010,59,2,30,0,0,20,0
2020-02-22 22:00:00,261.52,1010,59,2,30,0,0,20,0
2020-02-22 23:00:00,262.43,1010,62,4.33,1,0,0,0,0
2020-02-23 0:00:00,261.02,1011,53,3,80,0,0,0,0
2020-02-23 1:00:00,261.56,1011,53,3,80,0,0,0,0
2020-02-23 2:00:00,267.83,1012,45,3.3,2,0,0,0,0
2020-02-23 3:00:00,267.41,1011,32,3,10,0,0,0,0
2020-02-23 4:00:00,267.56,1011,32,3,10,0,0,0,0
2020-02-23 5:00:00,270.4,1011,38,1.87,348,0,0,0,0
2020-02-23 6:00:00,269.78,1011,34,3,200,0,0,2,0
2020-02-23 7:00:00,269.24,1011,34,3,200,0,0,12,0
2020-02-23 8:00:00,264.82,1012,60,1.55,147,0,0,6,0
2020-02-23 9:00:00,264.18,1013,58,3,160,0,0,1,0
2020-02-23 10:00:00,259.81,1013,58,3,160,0,0,1,0
2020-02-23 11:00:00,260.42,1014,77,2.02,173,0,0,1,0
2020-02-23 12:00:00,259.25,1014,77,1,250,0,0,1,0
2020-02-23 13:00:00,259.42,1014,77,1,250,0,0,0,0
2020-02-23 14:00:00,257.76,1014,80,2.62,189,0,0,0,0
2020-02-23 15:00:00,257.01,1014,76,1,250,0,0,0,0
2020-02-23 16:00:00,256.78,1014,76,1,250,0,0,0,0
2020-02-23 17:00:00,255.62,1014,81,2.33,185,0,0,0,0
2020-02-23 18:00:00,253.76,1014,80,0,0,0,0,0,0
2020-02-23 19:00:00,253.92,1014,80,0,0,0,0,0,0
2020-02-23 20:00:00,254.08,1015,85,2.53,184,0,0,1,0
2020-02-23 21:00:00,252.6,1016,79,0,0,0,0,3,0
2020-02-23 22:00:00,258.42,1015,81,1.89,168,0,0,34,0
2020-02-23 23:00:00,258.96,1016,80,1.84,160,0,0,36,0
2020-02-24 0:00:00,259.17,1017,73,1,50,0,0,50,0
2020-02-24 1:00:00,258.72,1017,73,1,50,0,0,59,0
2020-02-24 2:00:00,265.65,1016,65,1.37,177,0,0,31,0
2020-02-24 3:00:00,265.34,1016,57,1,240,0,0,20,0
2020-02-24 4:00:00,265.38,1016,57,1,240,0,0,20,0
2020-02-24 5:00:00,268.97,1015,54,1.35,169,0,0,46,0
2020-02-24 6:00:00,268.65,1016,54,2,160,0,0,20,0
2020-02-24 7:00:00,268.25,1016,54,2,160,0,0,20,0
2020-02-24 8:00:00,265.49,1016,65,1.68,189,0,0,25,0
2020-02-24 9:00:00,265.18,1016,64,2,170,0,0,20,0
2020-02-24 10:00:00,261.35,1016,64,2,170,0,0,20,0
2020-02-24 11:00:00,260.59,1017,80,1.68,204,0,0,40,0
2020-02-24 12:00:00,260.4,1018,78,1,210,0,0,79,0
2020-02-24 13:00:00,261.38,1018,78,1,210,0,0,90,0
2020-02-24 14:00:00,259.99,1019,83,0.76,180,0,0,91,0
2020-02-24 15:00:00,259.61,1020,84,0,0,0,0,20,0
2020-02-24 16:00:00,259.31,1020,84,0,0,0,0,20,0
2020-02-24 17:00:00,258.62,1021,81,2.06,8,0,0,15,0
2020-02-24 18:00:00,258.15,1021,84,0,0,0,0,20,0
2020-02-24 19:00:00,257.72,1021,84,0,0,0,0,20,0
2020-02-24 20:00:00,256.48,1022,79,2.34,5,0,0,0,0
2020-02-24 21:00:00,255.09,1023,81,0,0,0,0,0,0
2020-02-24 22:00:00,258.39,1023,81,0,0,0,0,0,0
2020-02-24 23:00:00,260.57,1024,75,1.15,35,0,0,0,0
2020-02-25 0:00:00,260.12,1024,80,0,0,0,0,2,0
2020-02-25 1:00:00,260.21,1024,80,0,0,0,0,0,0
2020-02-25 2:00:00,268.45,1024,55,0.61,125,0,0,0,0
2020-02-25 3:00:00,267.88,1024,64,1,230,0,0,2,0
2020-02-25 4:00:00,267.91,1024,64,1,230,0,0,26,0
2020-02-25 5:00:00,269.92,1023,53,0.77,172,0,0,55,0
2020-02-25 6:00:00,269.78,1024,56,2,160,0,0,20,0
2020-02-25 7:00:00,269.53,1024,56,2,160,0,0,20,0
2020-02-25 8:00:00,265.95,1024,67,1.39,156,0,0,27,0
2020-02-25 9:00:00,266.28,1024,70,0,0,0,0,44,0
2020-02-25 10:00:00,262.82,1024,70,0,0,0,0,38,0
2020-02-25 11:00:00,263.38,1025,75,0.36,233,0,0,21,0
2020-02-25 12:00:00,261.25,1025,88,1,200,0,0,14,0
2020-02-25 13:00:00,260.59,1025,88,1,200,0,0,29,0
2020-02-25 14:00:00,259.1,1025,83,0.27,71,0,0,31,0
2020-02-25 15:00:00,257.87,1025,79,1,240,0,0,20,0
2020-02-25 16:00:00,257.78,1025,79,1,240,0,0,20,0
2020-02-25 17:00:00,255.76,1026,86,0.46,12,0,0,11,0
2020-02-25 18:00:00,255.34,1026,83,1,240,0,0,1,0
2020-02-25 19:00:00,254.54,1026,83,1,240,0,0,1,0
2020-02-25 20:00:00,253.22,1026,87,1.77,25,0,0,4,0
2020-02-25 21:00:00,252.82,1026,83,1,20,0,0,55,0
2020-02-25 22:00:00,256.52,1026,83,1,20,0,0,28,0
2020-02-25 23:00:00,258.22,1026,82,1.44,25,0,0,31,0
2020-02-26 0:00:00,257.62,1027,81,0,0,0,0,41,0
2020-02-26 1:00:00,258.61,1027,81,0,0,0,0,0,0
2020-02-26 2:00:00,267.36,1026,61,0.68,50,0,0,0,0
2020-02-26 3:00:00,267.1,1025,54,1,240,0,0,20,0
2020-02-26 4:00:00,267.22,1025,54,1,240,0,0,20,0
2020-02-26 5:00:00,270.01,1024,56,0.81,178,0,0,4,0
2020-02-26 6:00:00,269.52,1024,58,1,160,0,0,3,0
2020-02-26 7:00:00,269.45,1024,58,1,160,0,0,0,0
2020-02-26 8:00:00,266.13,1024,67,1.93,178,0,0,0,0
2020-02-26 9:00:00,265.01,1024,63,0,0,0,0,13,0
2020-02-26 10:00:00,261.59,1024,63,0,0,0,0,15,0
2020-02-26 11:00:00,261.31,1025,79,2.26,238,0,0,28,0
2020-02-26 12:00:00,261.41,1025,76,0,0,0,0,20,0
2020-02-26 13:00:00,261.72,1025,76,0,0,0,0,20,0
2020-02-26 14:00:00,260.1,1025,85,1.92,249,0,0,87,0
2020-02-26 15:00:00,259.34,1024,81,0,0,0,0,90,0
2020-02-26 16:00:00,259.19,1024,81,0,0,0,0,90,0
2020-02-26 17:00:00,258.64,1025,85,1.44,233,0,0,83,0
2020-02-26 18:00:00,258.8,1024,83,0,0,0,0,90,0
2020-02-26 19:00:00,258.67,1024,83,0,0,0,0,90,0
2020-02-26 20:00:00,257.85,1024,87,1.6,198,0,0,39,0
2020-02-26 21:00:00,258.35,1024,83,1,250,0,0,90,0
2020-02-26 22:00:00,260.36,1024,83,1,250,0,0,90,0
2020-02-26 23:00:00,260.59,1024,80,1.85,192,0,0,55,0
2020-02-27 0:00:00,261.28,1024,78,2,280,0,0,70,0
2020-02-27 1:00:00,262.24,1024,78,2,280,0,0,64,0
2020-02-27 2:00:00,267.72,1024,62,1.25,185,0,0,84,0
2020-02-27 3:00:00,267.88,1024,74,2,190,0,0,90,0
2020-02-27 4:00:00,268.14,1024,74,2,190,0,0,90,0
2020-02-27 5:00:00,270.27,1022,57,0.33,129,0,0,87,0
2020-02-27 6:00:00,270,1023,70,1,200,0,0,90,0
2020-02-27 7:00:00,270.29,1023,70,1,200,0,0,90,0
2020-02-27 8:00:00,268.76,1023,62,0.94,43,0,0,90,0
2020-02-27 9:00:00,268.56,1023,77,0,0,0,0,90,0
2020-02-27 10:00:00,266.71,1023,77,0,0,0,0,90,0
2020-02-27 11:00:00,266.56,1024,73,1.84,328,0,0,82,0
2020-02-27 12:00:00,266.63,1024,57,3,20,0,0,40,0
2020-02-27 13:00:00,266.3,1024,57,3,20,0,0,40,0
2020-02-27 14:00:00,263.34,1025,78,3.36,356,0,0,8,0
2020-02-27 15:00:00,263.19,1025,59,2,350,0,0,0,0
2020-02-27 16:00:00,262.58,1025,59,2,350,0,0,0,0
2020-02-27 17:00:00,260.03,1026,79,3.61,0,0,0,0,0
2020-02-27 18:00:00,259.22,1026,70,2,20,0,0,0,0
2020-02-27 19:00:00,259.1,1026,70,2,20,0,0,0,0
2020-02-27 20:00:00,257.45,1027,77,3.46,6,0,0,0,0
2020-02-27 21:00:00,257.26,1027,78,2,60,0,0,0,0
2020-02-27 22:00:00,260.14,1027,78,2,60,0,0,0,0
2020-02-27 23:00:00,261.6,1027,66,3.11,12,0,0,0,0
2020-02-28 0:00:00,261.05,1028,64,1,60,0,0,0,0
2020-02-28 1:00:00,260.94,1028,64,1,60,0,0,0,0
2020-02-28 2:00:00,267.38,1027,45,2.95,20,0,0,0,0
2020-02-28 3:00:00,266.99,1027,32,4,10,0,0,0,0
2020-02-28 4:00:00,267,1027,32,4,10,0,0,0,0
2020-02-28 5:00:00,268.78,1026,39,2.53,24,0,0,0,0
2020-02-28 6:00:00,268.48,1026,31,3,30,0,0,0,0
2020-02-28 7:00:00,268.58,1026,31,3,30,0,0,0,0
2020-02-28 8:00:00,264.09,1026,60,1.63,52,0,0,0,0
2020-02-28 9:00:00,263.78,1025,38,2,30,0,0,0,0
2020-02-28 10:00:00,259.24,1025,38,2,30,0,0,0,0
2020-02-28 11:00:00,257.92,1025,76,2.19,29,0,0,0,0
2020-02-28 12:00:00,258.29,1025,55,0,0,0,0,0,0
2020-02-28 13:00:00,258.64,1025,55,0,0,0,0,0,0
2020-02-28 14:00:00,255.1,1025,78,2.12,7,0,0,0,0
2020-02-28 15:00:00,256.4,1025,56,2,20,0,0,0,0
2020-02-28 16:00:00,257.27,1025,56,2,20,0,0,0,0
2020-02-28 17:00:00,256.27,1025,75,2.57,21,0,0,0,0
2020-02-28 18:00:00,256.3,1024,60,2,30,0,0,0,0
2020-02-28 19:00:00,256.1,1024,60,2,30,0,0,0,0
2020-02-28 20:00:00,254.68,1024,75,2.43,13,0,0,0,0
2020-02-28 21:00:00,254.52,1024,66,2,20,0,0,0,0
2020-02-28 22:00:00,259.17,1024,66,2,20,0,0,0,0
2020-02-28 23:00:00,260.92,1025,67,2.93,22,0,0,0,0
2020-02-29 0:00:00,259.86,1025,55,2,50,0,0,0,0
2020-02-29 1:00:00,259.72,1025,55,2,50,0,0,0,0
2020-02-29 2:00:00,267.94,1024,50,2.89,28,0,0,0,0
2020-02-29 3:00:00,267.85,1024,41,3,40,0,0,0,0
2020-02-29 4:00:00,267.98,1024,41,3,40,0,0,0,0
2020-02-29 5:00:00,271.4,1023,45,2.63,28,0,0,0,0
2020-02-29 6:00:00,270.75,1022,31,3,10,0,0,0,0
2020-02-29 7:00:00,270.88,1022,31,3,10,0,0,0,0
2020-02-29 8:00:00,267.84,1023,58,1.99,23,0,0,0,0
2020-02-29 9:00:00,267.6,1022,37,2,10,0,0,0,0
2020-02-29 10:00:00,264.11,1022,37,2,10,0,0,0,0
2020-02-29 11:00:00,263.74,1023,74,2.94,5,0,0,0,0
2020-02-29 12:00:00,264.07,1023,41,1,20,0,0,0,0
2020-02-29 13:00:00,264.09,1023,41,1,20,0,0,0,0
2020-02-29 14:00:00,261.94,1023,72,3.23,358,0,0,0,0
2020-02-29 15:00:00,262.05,1023,50,1,50,0,0,0,0
2020-02-29 16:00:00,262.21,1023,50,1,50,0,0,0,0
2020-02-29 17:00:00,260.8,1024,72,3.59,1,0,0,0,0
2020-02-29 18:00:00,261.24,1024,56,2,40,0,0,0,0
2020-02-29 19:00:00,261.06,1024,56,2,40,0,0,0,0
2020-02-29 20:00:00,259.79,1025,74,3.87,5,0,0,0,0
2020-02-29 21:00:00,259.9,1025,60,3,30,0,0,1,0
2020-02-29 22:00:00,264.23,1025,60,3,30,0,0,0,0
2020-02-29 23:00:00,264.35,1025,64,3.84,10,0,0,0,0
2020-03-01 0:00:00,262.66,1026,52,4,20,0,0,5,0
2020-03-01 1:00:00,262.79,1026,52,4,20,0,0,1,0
2020-03-01 2:00:00,268.75,1026,52,3.76,13,0,0,2,0
2020-03-01 3:00:00,268.52,1026,42,3,10,0,0,0,0
2020-03-01 4:00:00,268.59,1026,42,3,10,0,0,0,0
2020-03-01 5:00:00,270.99,1025,48,3.22,16,0,0,0,0
2020-03-01 6:00:00,270.41,1025,34,3,30,0,0,0,0
2020-03-01 7:00:00,270.5,1025,34,3,30,0,0,0,0
2020-03-01 8:00:00,267.83,1025,58,2.25,27,0,0,0,0
2020-03-01 9:00:00,267.54,1025,42,2,10,0,0,0,0
2020-03-01 10:00:00,263.86,1025,42,2,10,0,0,0,0
2020-03-01 11:00:00,263.74,1026,75,2.63,6,0,0,0,0
2020-03-01 12:00:00,263.78,1026,54,2,30,0,0,0,0
2020-03-01 13:00:00,263.57,1026,54,2,30,0,0,0,0
2020-03-01 14:00:00,261.04,1026,76,2.76,1,0,0,0,0
2020-03-01 15:00:00,260.8,1027,55,2,30,0,0,0,0
